Designator,Mid X,Mid Y,Rotation,Layer
D1,238.2,-95.18,270.0,top
D2,228.1,-94.88,270.0,top
D3,218.25,-94.93,270.0,top
R1,233.05,-98.99,270.0,top
R2,223.25,-98.59,270.0,top
R3,212.75,-98.76,270.0,top
SW1,199.92,-106.41,0.0,top
SW2,192.55,-83.86,0.0,top
SW3,215.1,-76.96,0.0,top
U1,238.445,-78.72,0.0,top
